"Iq_Set []","Time [ms]","PsiQ [Wb]"
5,3.5,0.00170708832394567
5,3.515625,0.00185627527504774
5,3.53125,0.0019743354991558
5,3.546875,0.00205787479659806
5,3.5625,0.00212911799233417
5,3.578125,0.00214225552720968
5,3.59375,0.00207720415815551
5,3.609375,0.00193021753823989
5,3.625,0.00176050070803376
5,3.640625,0.00159551890187799
5,3.65625,0.00143961010269704
5,3.671875,0.00134760427182399
5,3.6875,0.00133671425123681
5,3.703125,0.00138882544128455
5,3.71875,0.00146430743958394
5,3.734375,0.00156186676482029
5,3.75,0.00170150978531751
5,3.765625,0.00185339415894831
5,3.78125,0.00196438247847709
5,3.796875,0.00205018250762863
5,3.8125,0.00211775116605203
5,3.828125,0.002131777839537
5,3.84375,0.00206712824253573
5,3.859375,0.00192392610819551
5,3.875,0.00175622180903339
5,3.890625,0.00158822899973015
5,3.90625,0.00142770592455799
5,3.921875,0.00133702155337244
5,3.9375,0.00133311138887348
5,3.953125,0.00138108422738222
5,3.96875,0.00145158125340979
5,3.984375,0.00155260731318382
5,4,0.00169194684582179
5,4.015625,0.00183795562644114
5,4.03125,0.00195186571431021
5,4.046875,0.00204156388523337
5,4.0625,0.0021057557867901
5,4.078125,0.00212274822855213
5,4.09375,0.0020588129672479
5,4.109375,0.00191450309778091
5,4.125,0.0017463404511617
5,4.140625,0.00157967230136678
5,4.15625,0.00141970717637874
5,4.171875,0.00132816614465826
5,4.1875,0.00132261034030559
5,4.203125,0.00136959995124738
5,4.21875,0.00144409030646199
5,4.234375,0.00154197694433673
5,4.25,0.00168331805584004
5,4.265625,0.00183368584448502
5,4.28125,0.00194925728748849
5,4.296875,0.00203379679612145
5,4.3125,0.00210502439771646
5,4.328125,0.00211843640091283
5,4.34375,0.00205150451942821
5,4.359375,0.00190604297161939
5,4.375,0.00173853356208648
5,4.390625,0.00157188965604408
5,4.40625,0.00141438936580319
5,4.421875,0.00132410581897043
5,4.4375,0.00131306013856399
5,4.453125,0.00136494258524036
5,4.46875,0.00143778452394679
5,4.484375,0.00154155330592312
5,4.5,0.00167751299165582
10,3,0.00423751318630018
10,3.015625,0.00438666732571501
10,3.03125,0.00450359595363947
10,3.046875,0.00459528346276086
10,3.0625,0.0046685503728014
10,3.078125,0.0046909327266244
10,3.09375,0.00463172229614596
10,3.109375,0.00449215369171568
10,3.125,0.00432295080820973
10,3.140625,0.00415342768443271
10,3.15625,0.00399512634005312
10,3.171875,0.00389976226717907
10,3.1875,0.00388975030217904
10,3.203125,0.00393666450875263
10,3.21875,0.00400394469148346
10,3.234375,0.00410125036837835
10,3.25,0.00424063409948928
10,3.265625,0.00438605678723351
10,3.28125,0.0045088677193358
10,3.296875,0.00460530720543665
10,3.3125,0.00467853214645054
10,3.328125,0.00470276540088944
10,3.34375,0.00464525954382533
10,3.359375,0.00450068197908404
10,3.375,0.00433667335942416
10,3.390625,0.00417061264630446
10,3.40625,0.00400737943686739
10,3.421875,0.00391978866963034
10,3.4375,0.00390613214412899
10,3.453125,0.00395123444402328
10,3.46875,0.00401995550587465
10,3.484375,0.00411738389365288
10,3.5,0.00425827456506653
10,3.515625,0.00440942689776759
10,3.53125,0.00452568664996443
10,3.546875,0.00461676328007536
10,3.5625,0.00469198305337708
10,3.578125,0.00471629108700764
10,3.59375,0.0046586255520582
10,3.609375,0.00451569588930442
10,3.625,0.00434498736035673
10,3.640625,0.00417704470161775
10,3.65625,0.00401581133380765
10,3.671875,0.00392448127840052
10,3.6875,0.00391019415502671
10,3.703125,0.00395412319355352
10,3.71875,0.00402367914756726
10,3.734375,0.00412004722608991
10,3.75,0.00425577643282037
10,3.765625,0.00440763664931335
10,3.78125,0.00452108452681452
10,3.796875,0.00461182370220892
10,3.8125,0.00468649812757752
10,3.828125,0.00470606655958513
10,3.84375,0.0046470561010872
10,3.859375,0.00450513594554097
10,3.875,0.00433828816223811
10,3.890625,0.00416895034777394
10,3.90625,0.00400877036853228
10,3.921875,0.00391202340431156
10,3.9375,0.00390206533541662
10,3.953125,0.00394507354262318
10,3.96875,0.00401086682343143
10,3.984375,0.00410923119644883
10,4,0.00424718545082403
10,4.015625,0.00439250515205754
10,4.03125,0.0045110243523844
10,4.046875,0.00460367381365958
10,4.0625,0.00467144905209445
10,4.078125,0.00469771871613997
10,4.09375,0.00464147575212921
10,4.109375,0.00449771955351423
10,4.125,0.00432922369896549
10,4.140625,0.00416077783626971
10,4.15625,0.00399474698264689
10,4.171875,0.0039059621317893
10,4.1875,0.00389153335296211
10,4.203125,0.00393183577228911
10,4.21875,0.00400238728891915
10,4.234375,0.00409799361016915
10,4.25,0.00423764896074472
10,4.265625,0.00438804463928856
10,4.28125,0.00450409793583781
10,4.296875,0.00459412493011888
10,4.3125,0.00467242163608249
10,4.328125,0.00469288227327198
10,4.34375,0.0046320459864474
10,4.359375,0.0044904332945127
10,4.375,0.00431779101072928
10,4.390625,0.00414994240181869
10,4.40625,0.00398832399362915
10,4.421875,0.00389900251575395
10,4.4375,0.0038863156551192
10,4.453125,0.00392786364931025
10,4.46875,0.00399826971674376
10,4.484375,0.00409302593794555
10,4.5,0.0042276698995674
15,3,0.0067811952713852
15,3.015625,0.00693361721020081
15,3.03125,0.00705012293691003
15,3.046875,0.00714510924655241
15,3.0625,0.00722695387919956
15,3.078125,0.00725422416899488
15,3.09375,0.00720007073492278
15,3.109375,0.00706520524793984
15,3.125,0.00689660270770387
15,3.140625,0.00672630345502384
15,3.15625,0.00656710252524501
15,3.171875,0.00646740359778024
15,3.1875,0.00644721306318625
15,3.203125,0.00648377938880289
15,3.21875,0.0065529865495654
15,3.234375,0.00664532418074302
15,3.25,0.00678696019028157
15,3.265625,0.00693127929637165
15,3.28125,0.00705723059631591
15,3.296875,0.00715958224248694
15,3.3125,0.00723581526352578
15,3.328125,0.00726888075848941
15,3.34375,0.00721957050052562
15,3.359375,0.007082149168352
15,3.375,0.0069135134809615
15,3.390625,0.00674877417826835
15,3.40625,0.00658121135104195
15,3.421875,0.00648798754107147
15,3.4375,0.00646552535605732
15,3.453125,0.00650560594912824
15,3.46875,0.00657198669335531
15,3.484375,0.00666827005218549
15,3.5,0.00680547178036465
15,3.515625,0.00695453594891896
15,3.53125,0.0070749016400078
15,3.546875,0.00717093935746893
15,3.5625,0.00725184880725551
15,3.578125,0.00728221908930879
15,3.59375,0.00723061886754574
15,3.609375,0.0070915673725725
15,3.625,0.00692745002860601
15,3.640625,0.00675445102200211
15,3.65625,0.00658712081941028
15,3.671875,0.00649327394280434
15,3.6875,0.00646864427655327
15,3.703125,0.00650718461467834
15,3.71875,0.00657531945450777
15,3.734375,0.00666581268320224
15,3.75,0.00680148639459582
15,3.765625,0.00695126078619691
15,3.78125,0.00706766922916457
15,3.796875,0.00716257611162349
15,3.8125,0.0072420025591952
15,3.828125,0.00726969824805088
15,3.84375,0.0072136251891961
15,3.859375,0.0070793084702262
15,3.875,0.00691252000329867
15,3.890625,0.00674343565485241
15,3.90625,0.00657898724995975
15,3.921875,0.00647835817971455
15,3.9375,0.00645771307981092
15,3.953125,0.00649710004297676
15,3.96875,0.00656534817468372
15,3.984375,0.00665369443725217
15,4,0.0067915480025201
15,4.015625,0.00694044475398999
15,4.03125,0.00705710253542544
15,4.046875,0.00715438679804064
15,4.0625,0.00722725017656861
15,4.078125,0.00725974077166967
15,4.09375,0.0072101314686733
15,4.109375,0.00706919412286949
15,4.125,0.00690149403626197
15,4.140625,0.00673353009015662
15,4.15625,0.00656549790428662
15,4.171875,0.00646849894709176
15,4.1875,0.00644762520626351
15,4.203125,0.00648751773532632
15,4.21875,0.00655196347733758
15,4.234375,0.0066453720267926
15,4.25,0.00678264850262704
15,4.265625,0.00693306113662815
15,4.28125,0.00705009214924249
15,4.296875,0.00714589997977375
15,4.3125,0.0072257675835238
15,4.328125,0.0072575820337762
15,4.34375,0.00720348859580398
15,4.359375,0.00706165960433817
15,4.375,0.00690054803838231
15,4.390625,0.00672636217814185
15,4.40625,0.00655863238330749
15,4.421875,0.00646243272820476
15,4.4375,0.00643750935936504
15,4.453125,0.00647788859378969
15,4.46875,0.00654673330087258
15,4.484375,0.00663521161918847
15,4.5,0.006771774494425
20,3,0.00931236195965714
20,3.015625,0.00946407374343972
20,3.03125,0.00958682300223219
20,3.046875,0.00969069228149223
20,3.0625,0.00976837371236527
20,3.078125,0.00980295858455955
20,3.09375,0.00975611806469005
20,3.109375,0.00962368930049997
20,3.125,0.00946509174825276
20,3.140625,0.00929359499484668
20,3.15625,0.00913068699681558
20,3.171875,0.00902836825403514
20,3.1875,0.00899450985394669
20,3.203125,0.00902504472911238
20,3.21875,0.00909272358707402
20,3.234375,0.00917383086834171
20,3.25,0.00931475865022691
20,3.265625,0.00946329598146661
20,3.28125,0.00958966578076654
20,3.296875,0.00969261335565356
20,3.3125,0.00977241323037583
20,3.328125,0.00981541394268785
20,3.34375,0.00977829232047493
20,3.359375,0.0096388025493952
20,3.375,0.00948312760925086
20,3.390625,0.00931211444623442
20,3.40625,0.00914621360442667
20,3.421875,0.00904682936801209
20,3.4375,0.00901325120781135
20,3.453125,0.00904411578317725
20,3.46875,0.00910470338278272
20,3.484375,0.00919619233712453
20,3.5,0.00933644063434468
20,3.515625,0.00948269152933486
20,3.53125,0.00961442149772845
20,3.546875,0.00971304922356745
20,3.5625,0.00979553446041453
20,3.578125,0.00983265614759796
20,3.59375,0.00978976653201717
20,3.609375,0.0096558911833519
20,3.625,0.00949510229423733
20,3.640625,0.00932117028686216
20,3.65625,0.00915789236410154
20,3.671875,0.0090531436449523
20,3.6875,0.009017837703155
20,3.703125,0.00904726001133964
20,3.71875,0.00911168828746134
20,3.734375,0.00919728835976008
20,3.75,0.00933194806779803
20,3.765625,0.00948400695710019
20,3.78125,0.00960599063121198
20,3.796875,0.00970480543615713
20,3.8125,0.00978701016689946
20,3.828125,0.00982250011609779
20,3.84375,0.00977436702805822
20,3.859375,0.00964158803519354
20,3.875,0.00947880834976679
20,3.890625,0.00931254367456561
20,3.90625,0.00914538205476919
20,3.921875,0.00904247988694244
20,3.9375,0.00900994671867728
20,3.953125,0.00903832393603959
20,3.96875,0.00910150773821288
20,3.984375,0.00918258850359363
20,4,0.00932279689197415
20,4.015625,0.00946832572379781
20,4.03125,0.00959672145147216
20,4.046875,0.00969905580547855
20,4.0625,0.00977397648044715
20,4.078125,0.0098106493514181
20,4.09375,0.00976786118981508
20,4.109375,0.00963240417042561
20,4.125,0.00946874690364582
20,4.140625,0.00930196010186941
20,4.15625,0.00913321453319771
20,4.171875,0.00903216618461252
20,4.1875,0.00899733670668889
20,4.203125,0.00902851458282466
20,4.21875,0.00908616411347174
20,4.234375,0.0091744852520442
20,4.25,0.00931129273657053
20,4.265625,0.00946071757972371
20,4.28125,0.00958711920511854
20,4.296875,0.00968724028951401
20,4.3125,0.00976727928598949
20,4.328125,0.0098039815041582
20,4.34375,0.00975970434002624
20,4.359375,0.00962265541171344
20,4.375,0.00946572010296604
20,4.390625,0.00929070899269074
20,4.40625,0.00912568420619583
20,4.421875,0.00902296186394822
20,4.4375,0.00898552470963996
20,4.453125,0.00901561533165136
20,4.46875,0.00908160551859341
20,4.484375,0.00916416843167868
20,4.5,0.00930211171025019
25,3,0.0118263239005962
25,3.015625,0.0119750575790765
25,3.03125,0.0121078330556109
25,3.046875,0.0122143940060632
25,3.0625,0.0122989724147649
25,3.078125,0.0123413353036125
25,3.09375,0.0123068529205844
25,3.109375,0.0121750879649684
25,3.125,0.0120213994909971
25,3.140625,0.0118487911400274
25,3.15625,0.0116888411045396
25,3.171875,0.0115810692628076
25,3.1875,0.0115358237271588
25,3.203125,0.0115522148954713
25,3.21875,0.011614163932094
25,3.234375,0.0116902917414501
25,3.25,0.011831363644855
25,3.265625,0.0119837390790633
25,3.28125,0.0121142340682294
25,3.296875,0.0122259355506158
25,3.3125,0.0123081161934358
25,3.328125,0.0123549101663383
25,3.34375,0.0123175898983903
25,3.359375,0.0121920867412764
25,3.375,0.0120415487896143
25,3.390625,0.0118732810824237
25,3.40625,0.0117077021091933
25,3.421875,0.0116011428962097
25,3.4375,0.0115580168417772
25,3.453125,0.0115748170873377
25,3.46875,0.011629729855564
25,3.484375,0.011715296843906
25,3.5,0.0118499811194105
25,3.515625,0.0120011466698923
25,3.53125,0.0121313276689716
25,3.546875,0.0122409893510181
25,3.5625,0.0123267317100378
25,3.578125,0.0123719488722893
25,3.59375,0.0123359873674253
25,3.609375,0.0122066082495424
25,3.625,0.0120486816042872
25,3.640625,0.011878158307289
25,3.65625,0.011713143783125
25,3.671875,0.0116065602827623
25,3.6875,0.011559373852136
25,3.703125,0.0115747249749394
25,3.71875,0.0116305546349669
25,3.734375,0.0117111735655107
25,3.75,0.0118451306190774
25,3.765625,0.0119950569148134
25,3.78125,0.0121252758933441
25,3.796875,0.0122316557757796
25,3.8125,0.0123170044605828
25,3.828125,0.012358884907469
25,3.84375,0.0123230761608479
25,3.859375,0.012191270183187
25,3.875,0.0120381381619636
25,3.890625,0.0118672208071304
25,3.90625,0.0117079387745866
25,3.921875,0.0115988430299801
25,3.9375,0.0115512246319363
25,3.953125,0.0115649491293393
25,3.96875,0.0116238698500255
25,3.984375,0.0117001402680387
25,4,0.0118369543104801
25,4.015625,0.0119862028427255
25,4.03125,0.0121166836176247
25,4.046875,0.012225970896417
25,4.0625,0.0123092746691708
25,4.078125,0.0123498472020469
25,4.09375,0.0123129893890926
25,4.109375,0.0121814096392437
25,4.125,0.0120287344174869
25,4.140625,0.0118609888526496
25,4.15625,0.0116944126294939
25,4.171875,0.0115863982664893
25,4.1875,0.0115418124205257
25,4.203125,0.0115541338266793
25,4.21875,0.0116091837830129
25,4.234375,0.0116911389066692
25,4.25,0.0118268474941777
25,4.265625,0.0119751525832383
25,4.28125,0.0121051430365583
25,4.296875,0.0122152415892119
25,4.3125,0.0122980482978924
25,4.328125,0.0123420012047592
25,4.34375,0.0123081970230441
25,4.359375,0.0121742660542684
25,4.375,0.0120195555367435
25,4.390625,0.0118479668962827
25,4.40625,0.0116806542662108
25,4.421875,0.0115745233905212
25,4.4375,0.0115270897567142
25,4.453125,0.0115440960513601
25,4.46875,0.0116015769978602
25,4.484375,0.0116807286433727
25,4.5,0.0118161855742992
30,3,0.0143225514804679
30,3.015625,0.0144757908240389
30,3.03125,0.014608874845373
30,3.046875,0.0147245311285673
30,3.0625,0.0148136693870337
30,3.078125,0.0148600858410607
30,3.09375,0.0148427417901242
30,3.109375,0.0147190030154218
30,3.125,0.0145718178956335
30,3.140625,0.0144007537505646
30,3.15625,0.0142406951022368
30,3.171875,0.014127424547237
30,3.1875,0.0140715753446756
30,3.203125,0.0140693895663531
30,3.21875,0.0141210486466213
30,3.234375,0.0141895026674071
30,3.25,0.014330697682517
30,3.265625,0.0144806476473803
30,3.28125,0.0146166845591582
30,3.296875,0.0147360604209454
30,3.3125,0.0148261464204573
30,3.328125,0.0148778733144212
30,3.34375,0.0148507482291144
30,3.359375,0.0147325984351972
30,3.375,0.0145845641457887
30,3.390625,0.0144185768739738
30,3.40625,0.0142537671913922
30,3.421875,0.0141469147546224
30,3.4375,0.0140911628502962
30,3.453125,0.0140954863160822
30,3.46875,0.014140064529861
30,3.484375,0.0142150836450904
30,3.5,0.0143477601602122
30,3.515625,0.0144974418707618
30,3.53125,0.0146361919465
30,3.546875,0.0147520656561433
30,3.5625,0.014847834734666
30,3.578125,0.0148943765264127
30,3.59375,0.0148713749309997
30,3.609375,0.0147464752542149
30,3.625,0.0145925129654263
30,3.640625,0.0144272856791983
30,3.65625,0.0142647463809607
30,3.671875,0.0141514289216404
30,3.6875,0.0140944590687848
30,3.703125,0.0140965312185415
30,3.71875,0.0141398875862339
30,3.734375,0.0142122881555149
30,3.75,0.0143425949515581
30,3.765625,0.0144973327725976
30,3.78125,0.0146313992124647
30,3.796875,0.0147442281027127
30,3.8125,0.0148344993647138
30,3.828125,0.0148850995729505
30,3.84375,0.0148579625977679
30,3.859375,0.0147349554191649
30,3.875,0.0145896783002411
30,3.890625,0.0144181019734235
30,3.90625,0.0142554845755423
30,3.921875,0.0141413784189676
30,3.9375,0.0140858369288389
30,3.953125,0.0140872609752094
30,3.96875,0.0141328284320785
30,3.984375,0.0141982962061768
30,4,0.0143332636230974
30,4.015625,0.0144873933986275
30,4.03125,0.0146207717592711
30,4.046875,0.0147382254952092
30,4.0625,0.0148267690928741
30,4.078125,0.014873376756551
30,4.09375,0.0148494190826685
30,4.109375,0.0147219795076352
30,4.125,0.0145731691572633
30,4.140625,0.0144072104066176
30,4.15625,0.0142408014840613
30,4.171875,0.014132611537922
30,4.1875,0.0140759914277792
30,4.203125,0.014076166701826
30,4.21875,0.0141197871829535
30,4.234375,0.0141905055427736
30,4.25,0.0143251062099998
30,4.265625,0.014472619732412
30,4.28125,0.0146067809459348
30,4.296875,0.0147239641928542
30,4.3125,0.0148137202610601
30,4.328125,0.0148614781021464
30,4.34375,0.0148376649834836
30,4.359375,0.0147146186334152
30,4.375,0.0145672537240246
30,4.390625,0.0143932338446313
30,4.40625,0.014230974724423
30,4.421875,0.0141185944641058
30,4.4375,0.0140597617472474
30,4.453125,0.014063093342151
30,4.46875,0.0141050331022493
30,4.484375,0.0141758843673733
30,4.5,0.0143134834712174
35,3,0.0168037659995965
35,3.015625,0.0169560793966887
35,3.03125,0.0170945065922421
35,3.046875,0.0172176367626682
35,3.0625,0.0173129750743545
35,3.078125,0.0173687670862028
35,3.09375,0.0173582267791585
35,3.109375,0.0172437807020527
35,3.125,0.0170987480288307
35,3.140625,0.0169413683806524
35,3.15625,0.016786469485896
35,3.171875,0.0166653424310181
35,3.1875,0.0165968033338301
35,3.203125,0.0165834456741355
35,3.21875,0.016620205484547
35,3.234375,0.0166780378381631
35,3.25,0.0168086664868288
35,3.265625,0.0169610866850514
35,3.28125,0.0171015202241092
35,3.296875,0.0172288172371299
35,3.3125,0.0173254558584805
35,3.328125,0.0173784926756532
35,3.34375,0.0173690764844725
35,3.359375,0.0172549248514382
35,3.375,0.0171188719549889
35,3.390625,0.0169587994876713
35,3.40625,0.0168002333662928
35,3.421875,0.0166878706097052
35,3.4375,0.0166163279813396
35,3.453125,0.0166040391790839
35,3.46875,0.0166384056695006
35,3.484375,0.016699674105495
35,3.5,0.0168271386974644
35,3.515625,0.0169783609268793
35,3.53125,0.0171205588107315
35,3.546875,0.0172431697820813
35,3.5625,0.0173435328648004
35,3.578125,0.0173979996213713
35,3.59375,0.0173862099738592
35,3.609375,0.0172703275150967
35,3.625,0.0171310072722655
35,3.640625,0.0169665298724024
35,3.65625,0.0168107248503201
35,3.671875,0.0166915846892144
35,3.6875,0.0166205983285872
35,3.703125,0.0166079613481839
35,3.71875,0.01664165313
35,3.734375,0.0167011460957818
35,3.75,0.0168249232862836
35,3.765625,0.0169773016726664
35,3.78125,0.0171160533619516
35,3.796875,0.0172370116796558
35,3.8125,0.0173357937017313
35,3.828125,0.0173903764949452
35,3.84375,0.017377303685681
35,3.859375,0.0172621635102837
35,3.875,0.017124436540823
35,3.890625,0.0169583087505978
35,3.90625,0.0168010398599393
35,3.921875,0.0166797878534171
35,3.9375,0.0166106938785054
35,3.953125,0.0165970699220461
35,3.96875,0.0166340415084105
35,3.984375,0.0166888312352994
35,4,0.016816407240914
35,4.015625,0.0169660275366268
35,4.03125,0.0171057784446786
35,4.046875,0.0172255561696172
35,4.0625,0.0173223330521101
35,4.078125,0.0173768480918251
35,4.09375,0.0173601038211192
35,4.109375,0.0172491682706692
35,4.125,0.0171059120486574
35,4.140625,0.0169479875275133
35,4.15625,0.016782499481765
35,4.171875,0.0166674928301624
35,4.1875,0.0165987620570801
35,4.203125,0.0165834758265624
35,4.21875,0.0166167572539093
35,4.234375,0.0166763487560024
35,4.25,0.0168029261643752
35,4.265625,0.016952593586739
35,4.28125,0.0170926251916555
35,4.296875,0.0172131306116693
35,4.3125,0.017311850728802
35,4.328125,0.0173662444101022
35,4.34375,0.0173524736019808
35,4.359375,0.0172389553920926
35,4.375,0.0170974215702384
35,4.390625,0.0169332758653923
35,4.40625,0.0167770437327198
35,4.421875,0.0166570256130097
35,4.4375,0.0165858314853717
35,4.453125,0.0165725117718415
35,4.46875,0.0166085187440305
35,4.484375,0.0166669331436358
35,4.5,0.0167943663394414
40,3,0.0192709424580777
40,3.015625,0.0194223283814474
40,3.03125,0.0195675769662339
40,3.046875,0.0196902002706493
40,3.0625,0.01979282885098
40,3.078125,0.0198568979561788
40,3.09375,0.0198572071199188
40,3.109375,0.0197549805811472
40,3.125,0.0196281958213125
40,3.140625,0.01947504268242
40,3.15625,0.0193292300243792
40,3.171875,0.0192016526608768
40,3.1875,0.0191188642096303
40,3.203125,0.0190881918311597
40,3.21875,0.0191105053713702
40,3.234375,0.0191588843196349
40,3.25,0.0192799843052675
40,3.265625,0.019427704178377
40,3.28125,0.0195743929128461
40,3.296875,0.019700132196373
40,3.3125,0.0198030070136323
40,3.328125,0.0198690409959004
40,3.34375,0.0198728923157179
40,3.359375,0.0197703353891683
40,3.375,0.0196335902047311
40,3.390625,0.019488108936296
40,3.40625,0.0193412092392549
40,3.421875,0.0192202865580031
40,3.4375,0.0191361084254214
40,3.453125,0.0191046620814113
40,3.46875,0.0191279957961316
40,3.484375,0.0191815414433023
40,3.5,0.0192963039722448
40,3.515625,0.019448787871473
40,3.53125,0.0195949065001658
40,3.546875,0.0197215310935402
40,3.5625,0.0198254837065147
40,3.578125,0.0198862983650574
40,3.59375,0.0198868793090599
40,3.609375,0.0197815047295249
40,3.625,0.0196539868227938
40,3.640625,0.0194999909575854
40,3.65625,0.0193528330939158
40,3.671875,0.0192261539062537
40,3.6875,0.0191417933821138
40,3.703125,0.0191109764224107
40,3.71875,0.0191296617319555
40,3.734375,0.0191826344523851
40,3.75,0.0192923467346105
40,3.765625,0.0194463950129693
40,3.78125,0.0195897227461318
40,3.796875,0.0197117927392329
40,3.8125,0.0198146209851536
40,3.828125,0.0198776808354778
40,3.84375,0.0198791793700035
40,3.859375,0.0197756411837093
40,3.875,0.0196428711987655
40,3.890625,0.0194897523096251
40,3.90625,0.0193420460092384
40,3.921875,0.0192153234418298
40,3.9375,0.0191325719294226
40,3.953125,0.0191021025585738
40,3.96875,0.0191212171582553
40,3.984375,0.0191687553937479
40,4,0.0192881246634387
40,4.015625,0.0194338394969895
40,4.03125,0.0195793551208214
40,4.046875,0.0197001741477137
40,4.0625,0.0198043176146626
40,4.078125,0.0198643304533406
40,4.09375,0.0198703758769766
40,4.109375,0.0197614160376143
40,4.125,0.0196328301575633
40,4.140625,0.0194751817657363
40,4.15625,0.0193247467533901
40,4.171875,0.0192038375154461
40,4.1875,0.019123069109034
40,4.203125,0.0190861949866081
40,4.21875,0.0191075006636375
40,4.234375,0.0191588165421005
40,4.25,0.0192737934108274
40,4.265625,0.0194231901076212
40,4.28125,0.0195668967481315
40,4.296875,0.0196898134614752
40,4.3125,0.01979311579265
40,4.328125,0.0198542761844859
40,4.34375,0.0198529253966437
40,4.359375,0.0197476485302983
40,4.375,0.0196225213641741
40,4.390625,0.0194672175343375
40,4.40625,0.0193182306893973
40,4.421875,0.0191910397992535
40,4.4375,0.0191060905010594
40,4.453125,0.0190786735033654
40,4.46875,0.0190959756953475
40,4.484375,0.019147926749628
40,4.5,0.0192601834238353
45,3,0.0217331487610409
45,3.015625,0.0218834016477089
45,3.03125,0.0220332457543391
45,3.046875,0.0221518517259564
45,3.0625,0.0222608524411468
