"Iq_Set []","Time [ms]","PsiQ [Wb]"
10,429.687500000002,0.00553578590297559
10,431.250000000002,0.00560695708647333
10,432.812500000002,0.00562010850793435
10,434.375000000002,0.00555456280508475
10,435.937500000002,0.00540206926842991
10,437.500000000002,0.00523548151888043
10,439.062500000002,0.00506700546814867
10,440.625000000002,0.00491137294605294
10,442.187500000002,0.00482558979137245
10,443.750000000002,0.00482072099663616
10,445.312500000002,0.00487096391164502
10,446.875000000002,0.00494309003108249
10,448.437500000002,0.00504336625295071
10,450,0.0051876280239193
15,300,0.007756959675599
15,301.5625,0.00790668181026669
15,303.125,0.00802807717930006
15,304.6875,0.00811512064913855
15,306.25,0.00818818959786967
15,307.8125,0.00820920454568506
15,309.375,0.00814603315301278
15,310.9375,0.00799848711629314
15,312.5,0.00783274139273639
15,314.0625,0.00766262527325152
15,315.625,0.00750912666971526
15,317.1875,0.00741505894523248
15,318.75,0.00740594484223058
15,320.3125,0.00744869852719688
15,321.875,0.00751701903613608
15,323.4375,0.00761103441866845
15,325,0.00775617006106609
15,326.5625,0.00790508581530396
15,328.125,0.00802569308603528
15,329.6875,0.00811606285743435
15,331.25,0.008187450894794
15,332.812500000001,0.00820774692717176
15,334.375000000001,0.0081463134050966
15,335.937500000001,0.00799788237797077
15,337.500000000001,0.00783160288285329
15,339.062500000001,0.00766309026742355
15,340.625000000001,0.00750604638275647
15,342.187500000001,0.00741532386240195
15,343.750000000001,0.00740395963217045
15,345.312500000001,0.00744611623837669
15,346.875000000001,0.00751561093560063
15,348.437500000001,0.00761347503213277
15,350.000000000001,0.00775668286314496
15,351.562500000001,0.00790782081750421
15,353.125000000001,0.00802793239842885
15,354.687500000001,0.00811528745112457
15,356.250000000001,0.00819161940671235
15,357.812500000001,0.00821012277917127
15,359.375000000001,0.00814917594716023
15,360.937500000001,0.00799934124194912
15,362.500000000001,0.00783322155178311
15,364.062500000001,0.00766342007334779
15,365.625000000001,0.00750783674462961
15,367.187500000001,0.00741625392497283
15,368.750000000001,0.00740447675416408
15,370.312500000001,0.00744875086261916
15,371.875000000001,0.00751659208480559
15,373.437500000001,0.00761365748528599
15,375.000000000001,0.00775695921436611
15,376.562500000001,0.00790668179096184
15,378.125000000001,0.00802807665448787
15,379.687500000001,0.00811512066372217
15,381.250000000001,0.00818818969390478
15,382.812500000001,0.00820920454569713
15,384.375000000001,0.00814603155485197
15,385.937500000001,0.00799848709669739
15,387.500000000001,0.00783274151750843
15,389.062500000001,0.00766262526503842
15,390.625000000001,0.00750912643509673
15,392.187500000001,0.00741505895876003
15,393.750000000001,0.00740594411612051
15,395.312500000001,0.00744869852794664
15,396.875000000001,0.00751701905758684
15,398.437500000001,0.00761103441891416
15,400.000000000001,0.00775617051216716
15,401.562500000001,0.00790508580951629
15,403.125000000002,0.00802569285412008
15,404.687500000002,0.00811606286336036
15,406.250000000002,0.00818745051594024
15,407.812500000002,0.00820774692685946
15,409.375000000002,0.00814631298320669
15,410.937500000002,0.00799788236523225
15,412.500000000002,0.0078316029059204
15,414.062500000002,0.00766309026760113
15,415.625000000002,0.007506046134327
15,417.187500000002,0.00741532387531674
15,418.750000000002,0.0074039596324366
15,420.312500000002,0.00744611623837905
15,421.875000000002,0.0075156109355972
15,423.437500000002,0.00761347503215745
15,425.000000000002,0.00775668286314448
15,426.562500000002,0.00790782081750691
15,428.125000000002,0.00802793239842509
15,429.687500000002,0.00811528745114801
15,431.250000000002,0.00819161940672435
15,432.812500000002,0.00821012277915968
15,434.375000000002,0.00814917594716554
15,435.937500000002,0.00799934124194325
15,437.500000000002,0.00783322155178684
15,439.062500000002,0.00766342007335645
15,440.625000000002,0.007507836744639
15,442.187500000002,0.00741625392498418
15,443.750000000002,0.00740447675416542
15,445.312500000002,0.00744875086261939
15,446.875000000002,0.00751659208480693
15,448.437500000002,0.0076136574853007
15,450,0.00775695921435876
20,300,0.0103133945251445
20,301.5625,0.0104639633409601
20,303.125,0.0105910722716592
20,304.6875,0.0106826464592264
20,306.25,0.0107620890264865
20,307.8125,0.0107892084878718
20,309.375,0.0107321667055653
20,310.9375,0.0105880108337604
20,312.5,0.0104232544283957
20,314.0625,0.010251491825091
20,315.625,0.0100975579166382
20,317.1875,0.00999697560599527
20,318.75,0.0099766077540558
20,320.3125,0.0100151029743054
20,321.875,0.0100778725279475
20,323.4375,0.0101683639524479
20,325,0.0103124755811903
20,326.5625,0.0104622796028548
20,328.125,0.0105885182087932
20,329.6875,0.0106834403049821
20,331.25,0.0107611994484567
20,332.812500000001,0.0107876050290572
20,334.375000000001,0.0107324282574056
20,335.937500000001,0.0105873879895579
20,337.500000000001,0.0104220430623626
20,339.062500000001,0.0102520218251287
20,340.625000000001,0.0100945020935566
20,342.187500000001,0.00999715147522318
20,343.750000000001,0.0099746419361083
20,345.312500000001,0.0100123335188324
20,346.875000000001,0.0100764302204516
20,348.437500000001,0.0101708739236504
20,350.000000000001,0.0103130755616478
20,351.562500000001,0.0104650193103147
20,353.125000000001,0.0105907431319753
20,354.687500000001,0.0106827783582254
20,356.250000000001,0.010765399981488
20,357.812500000001,0.0107900617093466
20,359.375000000001,0.0107353112142731
20,360.937500000001,0.0105888223680946
20,362.500000000001,0.0104237053641993
20,364.062500000001,0.0102523167062769
20,365.625000000001,0.0100962610000626
20,367.187500000001,0.00999812362198998
20,368.750000000001,0.00997519503510763
20,370.312500000001,0.0100150221531512
20,371.875000000001,0.0100774180921168
20,373.437500000001,0.0101712615069753
20,375.000000000001,0.0103133941540495
20,376.562500000001,0.010463963324896
20,378.125000000001,0.0105910716979049
20,379.687500000001,0.010682646475284
20,381.250000000001,0.0107620891053878
20,382.812500000001,0.0107892084875559
20,384.375000000001,0.0107321649881197
20,385.937500000001,0.0105880108201287
20,387.500000000001,0.0104232545885336
20,389.062500000001,0.0102514918162746
20,390.625000000001,0.0100975577198444
20,392.187500000001,0.00999697562058834
20,393.750000000001,0.00997660697981112
20,395.312500000001,0.0100151029761854
20,396.875000000001,0.0100778725488692
20,398.437500000001,0.0101683639521491
20,400.000000000001,0.0103124760498888
20,401.562500000001,0.0104622795972375
20,403.125000000002,0.0105885180052538
20,404.687500000002,0.0106834403114268
20,406.250000000002,0.0107611990759668
20,407.812500000002,0.0107876050286835
20,409.375000000002,0.010732427836183
20,410.937500000002,0.0105873879786695
20,412.500000000002,0.0104220430847504
20,414.062500000002,0.0102520218253214
20,415.625000000002,0.0100945018359062
20,417.187500000002,0.00999715148853487
20,418.750000000002,0.0099746419361222
20,420.312500000002,0.0100123335188232
20,421.875000000002,0.0100764302204577
20,423.437500000002,0.0101708739236546
20,425.000000000002,0.0103130755616568
20,426.562500000002,0.01046501931033
20,428.125000000002,0.010590743131975
20,429.687500000002,0.0106827783582373
20,431.250000000002,0.010765399981488
20,432.812500000002,0.0107900617093528
20,434.375000000002,0.0107353112142603
20,435.937500000002,0.0105888223681037
20,437.500000000002,0.0104237053642146
20,439.062500000002,0.010252316706287
20,440.625000000002,0.0100962610000695
20,442.187500000002,0.00999812362199019
20,443.750000000002,0.00997519503511626
20,445.312500000002,0.0100150221531723
20,446.875000000002,0.0100774180921101
20,448.437500000002,0.0101712615069671
20,450,0.0103133941540467
25,300,0.0128526718585293
25,301.5625,0.0130043354143762
25,303.125,0.013136695103721
25,304.6875,0.0132332600567185
25,306.25,0.0133143364964367
25,307.8125,0.0133545691004058
25,309.375,0.0133046054811686
25,310.9375,0.0131665497250486
25,312.5,0.0130043016951132
25,314.0625,0.012832239909384
25,315.625,0.0126743225334624
25,317.1875,0.0125690557322489
25,318.75,0.0125370516259942
25,320.3125,0.0125672309123408
25,321.875,0.0126229085656813
25,323.4375,0.0127089749456362
25,325,0.0128516660373552
25,326.5625,0.0130025501301298
25,328.125,0.0131339666329114
25,329.6875,0.0132339090733495
25,331.25,0.0133133167564584
25,332.812500000001,0.013352815900058
25,334.375000000001,0.0133048480389957
25,335.937500000001,0.0131658928135324
25,337.500000000001,0.0130030170686867
25,339.062500000001,0.0128328540018384
25,340.625000000001,0.0126712630814683
25,342.187500000001,0.0125691481265932
25,343.750000000001,0.0125351242426935
25,345.312500000001,0.0125642920406038
25,346.875000000001,0.0126214332653719
25,348.437500000001,0.0127115641351237
25,350.000000000001,0.0128523584352597
25,351.562500000001,0.0130053121794014
25,353.125000000001,0.0131361745899131
25,354.687500000001,0.0132333804024098
25,356.250000000001,0.0133174903227687
25,357.812500000001,0.0133553521300859
25,359.375000000001,0.0133077508830157
25,360.937500000001,0.0131673011348482
25,362.500000000001,0.0130047357273321
25,364.062500000001,0.0128331077374343
25,365.625000000001,0.0126728896717246
